repo,repo_type,version,real_ver,num_com,sum_cmt,max_com,max_com_cmt,max_P,is_only_one,is_dominate
oslo.i18n,community,10,4,8,26,dreamhost,17,0.6538461538461539,N,Y
oslo.i18n,community,9,3,7,18,ibm,10,0.5555555555555556,N,Y
oslo.i18n,community,8,2,6,17,ibm,9,0.5294117647058824,N,Y
oslo.i18n,community,7,1,6,10,red hat,3,0.3,N,N
tatu,component,18,2,1,12,huawei,3,0.3,Y,Y
tatu,component,17,1,2,57,huawei,56,0.9824561403508771,N,Y
taskflow,Client,18,11,9,21,red hat,9,0.42857142857142855,N,Y
taskflow,Client,17,10,4,7,suse,3,0.42857142857142855,N,N
taskflow,Client,16,9,6,12,easystack,3,0.25,N,N
taskflow,Client,15,8,10,14,inspur,3,0.21428571428571427,N,N
taskflow,Client,14,7,10,29,godaddy,6,0.20689655172413793,N,N
taskflow,Client,13,6,9,76,yahoo!,53,0.6973684210526315,N,Y
taskflow,Client,12,5,7,139,yahoo!,122,0.8776978417266187,N,Y
taskflow,Client,11,4,9,287,yahoo!,265,0.9233449477351916,N,Y
taskflow,Client,10,3,10,193,yahoo!,178,0.9222797927461139,N,Y
taskflow,Client,9,2,10,213,yahoo!,148,0.6948356807511737,N,Y
taskflow,Client,8,1,7,282,yahoo!,242,0.8581560283687943,N,Y
group-based-policy-automation,Client,17,7,1,1,cisco systems,242,0.8581560283687943,Y,Y
group-based-policy-automation,Client,16,6,1,4,cisco systems,242,0.8581560283687943,Y,Y
group-based-policy-automation,Client,15,5,1,3,cisco systems,242,0.8581560283687943,Y,Y
group-based-policy-automation,Client,14,4,1,1,cisco systems,242,0.8581560283687943,Y,Y
group-based-policy-automation,Client,13,3,2,5,cisco systems,4,0.8,N,Y
group-based-policy-automation,Client,12,2,3,7,cisco systems,5,0.7142857142857143,N,Y
group-based-policy-automation,Client,11,1,5,13,one convergence,5,0.38461538461538464,N,N
ansible-role-k8s-mariadb,deployment,17,2,2,24,independent,23,0.9583333333333334,N,Y
ansible-role-k8s-mariadb,deployment,16,1,2,8,independent,6,0.75,N,Y
fuel-main,deployment,16,9,1,1,mirantis,6,0.75,Y,Y
fuel-main,deployment,15,8,1,2,mirantis,6,0.75,Y,Y
fuel-main,deployment,14,7,3,29,mirantis,26,0.896551724137931,N,Y
fuel-main,deployment,13,6,5,140,mirantis,132,0.9428571428571428,N,Y
fuel-main,deployment,12,5,2,108,mirantis,107,0.9907407407407407,N,Y
fuel-main,deployment,11,4,4,289,mirantis,279,0.9653979238754326,N,Y
fuel-main,deployment,10,3,5,333,mirantis,312,0.9369369369369369,N,Y
fuel-main,deployment,9,2,3,312,mirantis,257,0.8237179487179487,N,Y
fuel-main,deployment,8,1,2,67,mirantis,65,0.9701492537313433,N,Y
sahara,component,18,12,11,64,red hat,32,0.5,N,Y
sahara,component,17,11,13,62,red hat,19,0.3064516129032258,N,N
sahara,component,16,10,14,98,independent,27,0.2755102040816326,N,N
sahara,component,15,9,15,72,easystack,17,0.2361111111111111,N,N
sahara,component,14,8,14,198,mirantis,102,0.5151515151515151,N,Y
sahara,component,13,7,19,254,mirantis,74,0.29133858267716534,N,N
sahara,component,12,6,19,306,mirantis,134,0.43790849673202614,N,Y
sahara,component,11,5,19,362,mirantis,170,0.4696132596685083,N,Y
sahara,component,10,4,18,304,mirantis,189,0.6217105263157895,N,Y
sahara,component,9,3,9,340,mirantis,213,0.6264705882352941,N,Y
sahara,component,8,2,7,477,mirantis,422,0.8846960167714885,N,Y
sahara,component,7,1,1,157,mirantis,422,0.8846960167714885,Y,Y
charm-ceph-osd,deployment,18,12,5,40,canonical,32,0.8,N,Y
charm-ceph-osd,deployment,17,11,2,24,canonical,23,0.9583333333333334,N,Y
charm-ceph-osd,deployment,16,10,2,18,canonical,15,0.8333333333333334,N,Y
charm-ceph-osd,deployment,15,9,3,14,objectif libre,9,0.6428571428571429,N,Y
charm-ceph-osd,deployment,14,8,2,35,canonical,29,0.8285714285714286,N,Y
charm-ceph-osd,deployment,13,7,3,28,canonical,24,0.8571428571428571,N,Y
charm-ceph-osd,deployment,12,6,1,24,canonical,24,0.8571428571428571,Y,Y
charm-ceph-osd,deployment,11,5,1,23,canonical,24,0.8571428571428571,Y,Y
charm-ceph-osd,deployment,10,4,2,39,canonical,36,0.9230769230769231,N,Y
charm-ceph-osd,deployment,9,3,1,8,canonical,36,0.9230769230769231,Y,Y
charm-ceph-osd,deployment,8,2,1,19,canonical,36,0.9230769230769231,Y,Y
charm-ceph-osd,deployment,7,1,1,16,canonical,36,0.9230769230769231,Y,Y
tap-as-a-service-dashboard,component,17,2,1,1,fujitsu,36,0.9230769230769231,Y,Y
tap-as-a-service-dashboard,component,16,1,1,3,midokura,36,0.9230769230769231,Y,Y
openstacksdk,Client,18,10,22,143,red hat,80,0.5594405594405595,N,Y
openstacksdk,Client,17,9,22,174,red hat,96,0.5517241379310345,N,Y
openstacksdk,Client,16,8,29,360,red hat,152,0.4222222222222222,N,N
openstacksdk,Client,15,7,19,227,red hat,114,0.5022026431718062,N,Y
openstacksdk,Client,14,6,23,206,ibm,70,0.33980582524271846,N,N
openstacksdk,Client,13,5,24,384,ibm,261,0.6796875,N,Y
openstacksdk,Client,12,4,14,435,hpe,185,0.42528735632183906,N,N
openstacksdk,Client,11,3,7,294,hpe,154,0.5238095238095238,N,Y
openstacksdk,Client,10,2,6,129,hpe,93,0.7209302325581395,N,Y
openstacksdk,Client,9,1,3,16,rackspace,11,0.6875,N,Y
os-collect-config,Client,18,11,3,5,99cloud,3,0.6,N,Y
os-collect-config,Client,17,10,2,5,red hat,3,0.6,N,Y
os-collect-config,Client,16,9,3,5,rackspace,2,0.4,N,N
os-collect-config,Client,15,8,4,7,red hat,4,0.5714285714285714,N,Y
os-collect-config,Client,14,7,2,5,red hat,4,0.8,N,Y
os-collect-config,Client,13,6,2,4,red hat,3,0.75,N,Y
os-collect-config,Client,12,5,3,6,red hat,4,0.6666666666666666,N,Y
os-collect-config,Client,11,4,3,5,hp,3,0.6,N,Y
os-collect-config,Client,10,3,5,18,hpe,10,0.5555555555555556,N,Y
os-collect-config,Client,9,2,6,14,hpe,7,0.5,N,Y
os-collect-config,Client,8,1,3,62,hp,55,0.8870967741935484,N,Y
charm-interface-service-control,deployment,14,1,1,1,canonical,55,0.8870967741935484,Y,Y
tripleo-specs,deployment,18,9,3,9,red hat,7,0.7777777777777778,N,Y
tripleo-specs,deployment,17,8,2,6,red hat,5,0.8333333333333334,N,Y
tripleo-specs,deployment,16,7,1,3,red hat,5,0.8333333333333334,Y,Y
tripleo-specs,deployment,15,6,2,4,red hat,3,0.75,N,Y
tripleo-specs,deployment,14,5,2,6,red hat,5,0.8333333333333334,N,Y
tripleo-specs,deployment,12,3,1,1,red hat,5,0.8333333333333334,Y,Y
tripleo-specs,deployment,11,2,3,5,ntt,2,0.4,N,N
tripleo-specs,deployment,10,1,5,14,hpe,5,0.35714285714285715,N,N
monasca-grafana-datasource,component,18,5,2,2,at&t,1,0.5,N,N
monasca-grafana-datasource,component,17,4,2,5,fujitsu,3,0.6,N,Y
monasca-grafana-datasource,component,16,3,1,1,charter,3,0.6,Y,Y
monasca-grafana-datasource,component,15,2,2,6,time warner cable,5,0.8333333333333334,N,Y
monasca-grafana-datasource,component,14,1,1,2,time warner cable,5,0.8333333333333334,Y,Y
fuel-plugin-cinder-kaminario,deployment,15,2,1,9,kaminario,5,0.8333333333333334,Y,Y
fuel-plugin-cinder-kaminario,deployment,14,1,2,3,kaminario,2,0.6666666666666666,N,Y
foxnut,component,16,1,2,5,independent,3,0.6,N,Y
ansible-role-nginx,deployment,18,6,1,2,red hat,3,0.6,Y,Y
ansible-role-nginx,deployment,14,2,2,2,red hat,1,0.5,N,N
ansible-role-nginx,deployment,13,1,1,8,red hat,1,0.5,Y,Y
heat-templates,component,18,11,2,2,independent,1,0.5,N,N
heat-templates,component,17,10,2,4,inwinstack,3,0.75,N,Y
heat-templates,component,16,9,5,11,red hat,7,0.6363636363636364,N,Y
heat-templates,component,15,8,3,10,red hat,7,0.7,N,Y
heat-templates,component,14,7,8,16,red hat,8,0.5,N,Y
heat-templates,component,13,6,6,12,hpe,3,0.25,N,N
heat-templates,component,12,5,5,14,hpe,6,0.42857142857142855,N,N
heat-templates,component,11,4,5,37,red hat,28,0.7567567567567568,N,Y
heat-templates,component,10,3,8,29,red hat,11,0.3793103448275862,N,N
heat-templates,component,9,2,6,39,red hat,22,0.5641025641025641,N,Y
heat-templates,component,8,1,4,29,red hat,25,0.8620689655172413,N,Y
charm-interface-openstack-ha,deployment,14,1,1,3,canonical,25,0.8620689655172413,Y,Y
blazar-nova,component,18,10,1,1,independent,25,0.8620689655172413,Y,Y
blazar-nova,component,17,9,3,5,ntt,3,0.6,N,Y
blazar-nova,component,16,8,1,6,ntt,3,0.6,Y,Y
blazar-nova,component,15,7,5,10,ntt,5,0.5,N,Y
blazar-nova,component,13,5,1,1,openstack foundation,5,0.5,Y,Y
blazar-nova,component,12,4,1,1,ericsson,5,0.5,Y,Y
blazar-nova,component,10,2,5,7,intel,3,0.42857142857142855,N,Y
blazar-nova,component,9,1,3,10,mirantis,5,0.5,N,Y
xstatic-jquery.bootstrap.wizard,deployment,13,2,1,1,seznam.cz,5,0.5,Y,Y
xstatic-jquery.bootstrap.wizard,deployment,12,1,1,1,independent,5,0.5,Y,Y
bandit,infra tools,18,9,3,5,red hat,3,0.6,N,Y
bandit,infra tools,17,8,7,16,at&t,8,0.5,N,Y
bandit,infra tools,16,7,6,12,vmware,4,0.3333333333333333,N,N
bandit,infra tools,15,6,8,34,vmware,15,0.4411764705882353,N,Y
bandit,infra tools,14,5,9,25,hpe,8,0.32,N,N
bandit,infra tools,13,4,12,137,hpe,73,0.5328467153284672,N,Y
bandit,infra tools,12,3,9,118,hp,60,0.5084745762711864,N,Y
bandit,infra tools,11,2,8,62,hp,28,0.45161290322580644,N,Y
bandit,infra tools,10,1,3,65,hp,42,0.6461538461538462,N,Y
python-senlinclient,Client,18,8,4,11,independent,7,0.6363636363636364,N,Y
python-senlinclient,Client,17,7,5,17,independent,11,0.6470588235294118,N,Y
python-senlinclient,Client,16,6,7,31,independent,13,0.41935483870967744,N,N
python-senlinclient,Client,15,5,10,79,zte corporation,46,0.5822784810126582,N,Y
python-senlinclient,Client,14,4,9,53,ibm,18,0.33962264150943394,N,N
python-senlinclient,Client,13,3,9,93,ibm,55,0.5913978494623656,N,Y
python-senlinclient,Client,12,2,4,61,ibm,43,0.7049180327868853,N,Y
python-senlinclient,Client,11,1,1,114,ibm,43,0.7049180327868853,Y,Y
mors,component,16,3,1,4,platform9 systems,43,0.7049180327868853,Y,Y
mors,component,14,1,1,12,platform9 systems,43,0.7049180327868853,Y,Y
charm-neutron-openvswitch,deployment,18,9,3,17,canonical,15,0.8823529411764706,N,Y
charm-neutron-openvswitch,deployment,17,8,3,16,canonical,14,0.875,N,Y
charm-neutron-openvswitch,deployment,16,7,2,21,canonical,19,0.9047619047619048,N,Y
charm-neutron-openvswitch,deployment,15,6,2,9,canonical,8,0.8888888888888888,N,Y
charm-neutron-openvswitch,deployment,14,5,1,22,canonical,8,0.8888888888888888,Y,Y
charm-neutron-openvswitch,deployment,13,4,1,30,canonical,8,0.8888888888888888,Y,Y
charm-neutron-openvswitch,deployment,12,3,1,59,canonical,8,0.8888888888888888,Y,Y
charm-neutron-openvswitch,deployment,11,2,2,138,canonical,136,0.9855072463768116,N,Y
charm-neutron-openvswitch,deployment,10,1,2,47,canonical,46,0.9787234042553191,N,Y
charm-interface-ceph-client,deployment,17,4,1,1,canonical,46,0.9787234042553191,Y,Y
charm-interface-ceph-client,deployment,16,3,1,1,canonical,46,0.9787234042553191,Y,Y
charm-interface-ceph-client,deployment,14,1,1,1,objectif libre,46,0.9787234042553191,Y,Y
xstatic-mdi,deployment,14,2,2,3,rackspace,2,0.6666666666666666,N,Y
xstatic-mdi,deployment,13,1,2,2,openstack foundation,1,0.5,N,N
puppet-heat,deployment,18,11,10,34,independent,10,0.29411764705882354,N,N
puppet-heat,deployment,17,10,3,16,red hat,10,0.625,N,Y
puppet-heat,deployment,16,9,5,33,red hat,19,0.5757575757575758,N,Y
puppet-heat,deployment,15,8,7,22,red hat,8,0.36363636363636365,N,N
puppet-heat,deployment,14,7,9,33,red hat,14,0.42424242424242425,N,N
puppet-heat,deployment,13,6,10,32,red hat,16,0.5,N,Y
puppet-heat,deployment,12,5,10,42,red hat,25,0.5952380952380952,N,Y
puppet-heat,deployment,11,4,5,30,red hat,22,0.7333333333333333,N,Y
puppet-heat,deployment,10,3,5,16,red hat,7,0.4375,N,N
puppet-heat,deployment,9,2,5,20,red hat,8,0.4,N,N
puppet-heat,deployment,8,1,3,49,red hat,46,0.9387755102040817,N,Y
python-troveclient,Client,18,14,8,13,independent,3,0.23076923076923078,N,N
python-troveclient,Client,17,13,8,28,fiberhome,10,0.35714285714285715,N,N
python-troveclient,Client,16,12,10,15,at&t,3,0.2,N,N
python-troveclient,Client,15,11,4,14,tesora,8,0.5714285714285714,N,Y
python-troveclient,Client,14,10,14,36,tesora,14,0.3888888888888889,N,N
python-troveclient,Client,13,9,10,29,tesora,8,0.27586206896551724,N,N
python-troveclient,Client,12,8,6,19,hp,9,0.47368421052631576,N,Y
python-troveclient,Client,11,7,9,27,tesora,8,0.2962962962962963,N,N
python-troveclient,Client,10,6,10,39,tesora,12,0.3076923076923077,N,N
python-troveclient,Client,9,5,12,60,hp,14,0.23333333333333334,N,N
python-troveclient,Client,8,4,8,36,hp,11,0.3055555555555556,N,N
python-troveclient,Client,7,3,3,30,hp,18,0.6,N,Y
python-troveclient,Client,6,2,2,31,rackspace,30,0.967741935483871,N,Y
python-troveclient,Client,5,1,1,2,rackspace,30,0.967741935483871,Y,Y
tripleo-validations,deployment,18,5,6,23,red hat,17,0.7391304347826086,N,Y
tripleo-validations,deployment,17,4,4,42,red hat,39,0.9285714285714286,N,Y
tripleo-validations,deployment,16,3,2,38,red hat,37,0.9736842105263158,N,Y
tripleo-validations,deployment,15,2,4,20,red hat,16,0.8,N,Y
tripleo-validations,deployment,14,1,3,9,red hat,7,0.7777777777777778,N,Y
airship-shipyard,deployment,18,3,5,128,independent,101,0.7890625,N,Y
airship-shipyard,deployment,17,2,3,152,independent,127,0.8355263157894737,N,Y
airship-shipyard,deployment,16,1,3,43,independent,40,0.9302325581395349,N,Y
glare,component,18,5,4,21,nokia,13,0.6190476190476191,N,Y
glare,component,17,4,3,25,nokia,23,0.92,N,Y
glare,component,16,3,8,125,nokia,103,0.824,N,Y
glare,component,15,2,8,43,nokia,21,0.4883720930232558,N,Y
glare,component,14,1,5,51,mirantis,47,0.9215686274509803,N,Y
neutron-lbaas-dashboard,component,18,3,9,11,dell,2,0.18181818181818182,N,N
neutron-lbaas-dashboard,component,17,2,5,8,dell,3,0.375,N,N
neutron-lbaas-dashboard,component,16,1,7,12,independent,5,0.4166666666666667,N,N
python-gnocchiclient,Client,16,4,2,9,red hat,8,0.8888888888888888,N,Y
python-gnocchiclient,Client,15,3,5,25,red hat,17,0.68,N,Y
python-gnocchiclient,Client,14,2,8,35,red hat,21,0.6,N,Y
python-gnocchiclient,Client,13,1,7,41,red hat,31,0.7560975609756098,N,Y
sushy,infra tools,18,4,8,21,independent,8,0.38095238095238093,N,N
sushy,infra tools,17,3,9,18,hpe,4,0.2222222222222222,N,N
sushy,infra tools,16,2,10,30,red hat,14,0.4666666666666667,N,Y
sushy,infra tools,15,1,1,8,red hat,14,0.4666666666666667,Y,Y
sahara-plugin-storm,component,18,8,2,7,red hat,5,0.7142857142857143,N,Y
sahara-plugin-storm,component,17,7,7,8,independent,2,0.25,N,N
sahara-plugin-storm,component,16,6,7,15,red hat,4,0.26666666666666666,N,N
sahara-plugin-storm,component,15,5,3,3,fujitsu,1,0.3333333333333333,N,N
sahara-plugin-storm,component,14,4,6,19,mirantis,7,0.3684210526315789,N,N
sahara-plugin-storm,component,13,3,11,22,mirantis,7,0.3181818181818182,N,N
sahara-plugin-storm,component,12,2,6,17,mirantis,8,0.47058823529411764,N,Y
sahara-plugin-storm,component,11,1,6,28,mirantis,16,0.5714285714285714,N,Y
networking-vsphere,component,18,8,5,16,hp,8,0.5,N,Y
networking-vsphere,component,17,7,6,11,hp,4,0.36363636363636365,N,N
networking-vsphere,component,16,6,5,15,hp,8,0.5333333333333333,N,Y
networking-vsphere,component,15,5,3,15,hpe,9,0.6,N,Y
networking-vsphere,component,14,4,3,39,hpe,19,0.48717948717948717,N,N
networking-vsphere,component,13,3,5,44,hpe,24,0.5454545454545454,N,Y
networking-vsphere,component,12,2,4,87,hpe,79,0.9080459770114943,N,Y
networking-vsphere,component,11,1,2,52,hpe,33,0.6346153846153846,N,Y
fuel-virtualbox,deployment,15,9,1,1,independent,33,0.6346153846153846,Y,Y
fuel-virtualbox,deployment,14,8,1,4,mirantis,33,0.6346153846153846,Y,Y
fuel-virtualbox,deployment,13,7,2,23,mirantis,22,0.9565217391304348,N,Y
fuel-virtualbox,deployment,12,6,1,7,mirantis,22,0.9565217391304348,Y,Y
fuel-virtualbox,deployment,11,5,1,14,mirantis,22,0.9565217391304348,Y,Y
fuel-virtualbox,deployment,10,4,1,16,mirantis,22,0.9565217391304348,Y,Y
fuel-virtualbox,deployment,9,3,2,12,mirantis,11,0.9166666666666666,N,Y
fuel-virtualbox,deployment,8,2,1,21,mirantis,11,0.9166666666666666,Y,Y
fuel-virtualbox,deployment,7,1,1,1,mirantis,11,0.9166666666666666,Y,Y
puppet-murano,deployment,18,7,6,23,99cloud,8,0.34782608695652173,N,N
puppet-murano,deployment,17,6,5,22,independent,9,0.4090909090909091,N,N
puppet-murano,deployment,16,5,4,30,independent,17,0.5666666666666667,N,Y
puppet-murano,deployment,15,4,4,22,independent,11,0.5,N,Y
puppet-murano,deployment,14,3,7,31,mirantis,12,0.3870967741935484,N,N
puppet-murano,deployment,13,2,4,30,mirantis,18,0.6,N,Y
puppet-murano,deployment,12,1,5,8,red hat,3,0.375,N,N
git-os-job,infra tools,17,10,1,7,red hat,3,0.375,Y,Y
git-os-job,infra tools,8,1,2,6,dreamhost,5,0.8333333333333334,N,Y
puppet-ganesha,deployment,18,1,1,1,independent,5,0.8333333333333334,Y,Y
tosca-parser,infra tools,18,7,3,9,independent,4,0.4444444444444444,N,N
tosca-parser,infra tools,17,6,3,5,independent,2,0.4,N,N
tosca-parser,infra tools,16,5,4,15,independent,6,0.4,N,N
tosca-parser,infra tools,15,4,8,20,ibm,8,0.4,N,N
tosca-parser,infra tools,14,3,10,36,universidad politrcnica de valencia,11,0.3055555555555556,N,N
tosca-parser,infra tools,13,2,4,73,ibm,39,0.5342465753424658,N,Y
tosca-parser,infra tools,12,1,2,30,ibm,25,0.8333333333333334,N,Y
charm-interface-keystone-credentials,deployment,14,1,1,1,canonical,25,0.8333333333333334,Y,Y
monasca-events-api,component,18,8,2,4,red hat,3,0.75,N,Y
monasca-events-api,component,17,7,4,9,fujitsu,3,0.3333333333333333,N,N
monasca-events-api,component,16,6,2,3,independent,2,0.6666666666666666,N,Y
monasca-events-api,component,13,3,1,5,hp,2,0.6666666666666666,Y,Y
monasca-events-api,component,12,2,3,55,hp,46,0.8363636363636363,N,Y
monasca-events-api,component,11,1,1,8,hp,46,0.8363636363636363,Y,Y
tripleo-docs,deployment,18,7,10,74,red hat,60,0.8108108108108109,N,Y
tripleo-docs,deployment,17,6,5,69,red hat,62,0.8985507246376812,N,Y
tripleo-docs,deployment,16,5,5,69,red hat,60,0.8695652173913043,N,Y
tripleo-docs,deployment,15,4,6,38,red hat,32,0.8421052631578947,N,Y
tripleo-docs,deployment,14,3,3,39,red hat,36,0.9230769230769231,N,Y
tripleo-docs,deployment,13,2,3,43,red hat,40,0.9302325581395349,N,Y
tripleo-docs,deployment,12,1,2,19,red hat,18,0.9473684210526315,N,Y
fuel-plugin-fortinet,deployment,16,3,1,3,fortinet,18,0.9473684210526315,Y,Y
fuel-plugin-fortinet,deployment,14,1,1,4,fortinet,18,0.9473684210526315,Y,Y
coverage2sql,component,18,5,1,1,at&t,18,0.9473684210526315,Y,Y
coverage2sql,component,17,4,1,2,suse,18,0.9473684210526315,Y,Y
coverage2sql,component,16,3,3,9,hpe,4,0.4444444444444444,N,N
coverage2sql,component,15,2,3,21,hpe,17,0.8095238095238095,N,Y
coverage2sql,component,14,1,1,6,hpe,17,0.8095238095238095,Y,Y
poppy,component,16,8,1,1,rackspace,17,0.8095238095238095,Y,Y
poppy,component,15,7,1,1,independent,17,0.8095238095238095,Y,Y
poppy,component,14,6,2,93,independent,78,0.8387096774193549,N,Y
poppy,component,13,5,7,92,independent,76,0.8260869565217391,N,Y
poppy,component,12,4,2,131,independent,76,0.5801526717557252,N,Y
poppy,component,11,3,4,208,rackspace,146,0.7019230769230769,N,Y
poppy,component,10,2,4,181,rackspace,116,0.6408839779005525,N,Y
poppy,component,9,1,1,12,rackspace,116,0.6408839779005525,Y,Y
spanner,component,14,2,1,1,99cloud,116,0.6408839779005525,Y,Y
spanner,component,13,1,1,2,independent,116,0.6408839779005525,Y,Y
openstack-ansible-os_swift_sync,deployment,14,3,1,1,rackspace,116,0.6408839779005525,Y,Y
openstack-ansible-os_swift_sync,deployment,13,2,4,10,rackspace,5,0.5,N,Y
openstack-ansible-os_swift_sync,deployment,12,1,1,1,rackspace,5,0.5,Y,Y
instack,deployment,18,11,1,2,red hat,5,0.5,Y,Y
instack,deployment,17,10,1,1,inspur,5,0.5,Y,Y
instack,deployment,16,9,3,4,red hat,2,0.5,N,Y
instack,deployment,15,8,6,7,fujitsu,2,0.2857142857142857,N,N
instack,deployment,14,7,1,2,red hat,2,0.2857142857142857,Y,Y
instack,deployment,13,6,2,2,hpe,1,0.5,N,N
instack,deployment,12,5,1,5,red hat,1,0.5,Y,Y
instack,deployment,10,3,1,4,red hat,1,0.5,Y,Y
instack,deployment,9,2,1,58,red hat,1,0.5,Y,Y
instack,deployment,8,1,2,19,red hat,18,0.9473684210526315,N,Y
puppet-ceilometer,deployment,18,12,7,30,99cloud,12,0.4,N,N
puppet-ceilometer,deployment,17,11,5,22,independent,9,0.4090909090909091,N,N
puppet-ceilometer,deployment,16,10,6,45,red hat,23,0.5111111111111111,N,Y
puppet-ceilometer,deployment,15,9,6,25,independent,9,0.36,N,N
puppet-ceilometer,deployment,14,8,9,36,red hat,13,0.3611111111111111,N,N
puppet-ceilometer,deployment,13,7,8,39,red hat,21,0.5384615384615384,N,Y
puppet-ceilometer,deployment,12,6,10,51,red hat,34,0.6666666666666666,N,Y
puppet-ceilometer,deployment,11,5,3,22,red hat,20,0.9090909090909091,N,Y
puppet-ceilometer,deployment,10,4,9,21,red hat,7,0.3333333333333333,N,N
puppet-ceilometer,deployment,9,3,7,26,red hat,11,0.4230769230769231,N,N
puppet-ceilometer,deployment,8,2,5,35,iweb,18,0.5142857142857142,N,Y
puppet-ceilometer,deployment,7,1,4,61,independent,30,0.4918032786885246,N,Y
self-healing-sig,community,18,1,1,5,suse,30,0.4918032786885246,Y,Y
nova-zvm-virt-driver,component,18,8,1,1,red hat,30,0.4918032786885246,Y,Y
nova-zvm-virt-driver,component,17,7,2,10,ibm,9,0.9,N,Y
nova-zvm-virt-driver,component,16,6,2,28,ibm,27,0.9642857142857143,N,Y
nova-zvm-virt-driver,component,15,5,1,37,ibm,27,0.9642857142857143,Y,Y
